kind,x,eta,time
dg_trace,2.2533617320652559,-0.13417378730066065,0.11808815689988486
dg_trace,2.3561944901923444,-0.14167933282460646,0.11808815689988486
dg_trace,2.4590272483194342,-0.14832263126139128,0.11808815689988486
dg_trace,2.5132741228718345,-0.15136064883959779,0.11808815689988486
dg_trace,2.5132741228718345,-0.15136064883959779,0.11808815689988486
dg_trace,2.5675209974242357,-0.15405118875772952,0.11808815689988486
dg_trace,2.6703537555513237,-0.15824569487517082,0.11808815689988486
dg_trace,2.7731865136784131,-0.1615030704319603,0.11808815689988486
dg_trace,2.8274333882308138,-0.16295721354357207,0.11808815689988486
dg_trace,2.8274333882308138,-0.16295721354357207,0.11808815689988486
dg_trace,2.881680262783215,-0.16426247725815049,0.11808815689988486
dg_trace,2.984513020910303,-0.16633519615998502,0.11808815689988486
dg_trace,3.0873457790373924,-0.167776368338516,0.11808815689988486
dg_trace,3.1415926535897931,-0.16823500614634238,0.11808815689988486
dg_trace,3.1415926535897931,-0.16823500614634238,0.11808815689988486
dg_trace,3.1958395281421939,-0.16848359308090791,0.11808815689988486
dg_trace,3.2986722862692819,-0.16843680103288594,0.11808815689988486
dg_trace,3.4015050443963717,-0.16785272051979197,0.11808815689988486
dg_trace,3.455751918948772,-0.16736400095556009,0.11808815689988486
dg_trace,3.455751918948772,-0.16736400095556009,0.11808815689988486
dg_trace,3.5099987935011736,-0.16673450907096174,0.11808815689988486
dg_trace,3.6128315516282616,-0.16502476436869237,0.11808815689988486
dg_trace,3.715664309755351,-0.16239218539827538,0.11808815689988486
dg_trace,3.7699111843077517,-0.16056485757023972,0.11808815689988486
dg_trace,3.7699111843077517,-0.16056485757023972,0.11808815689988486
dg_trace,3.8241580588601529,-0.15844594090307737,0.11808815689988486
dg_trace,3.9269908169872405,-0.15377860326973358,0.11808815689988486
dg_trace,4.0298235751143308,-0.14855518777672549,0.11808815689988486
dg_trace,4.0840704496667311,-0.14565279790739943,0.11808815689988486
dg_trace,4.0840704496667311,-0.14565279790739943,0.11808815689988486
dg_trace,4.1383173242191322,-0.14262344524899573,0.11808815689988486
dg_trace,4.2411500823462198,-0.13627396265962541,0.11808815689988486
dg_trace,4.3439828404733101,-0.12854908008144511,0.11808815689988486
dg_trace,4.3982297150257104,-0.12370303105418567,0.11808815689988486
dg_trace,4.3982297150257104,-0.12370303105418567,0.11808815689988486
dg_trace,4.4524765895781115,-0.11827826393647364,0.11808815689988486
dg_trace,4.5553093477051991,-0.10652792849780841,0.11808815689988486
dg_trace,4.6581421058322894,-0.093362038019999941,0.11808815689988486
dg_trace,4.7123889803846897,-0.08607657216951492,0.11808815689988486
dg_trace,4.7123889803846897,-0.08607657216951492,0.11808815689988486
dg_trace,4.7666358549370909,-0.078615065642847148,0.11808815689988486
dg_trace,4.8694686130641784,-0.063824815174519253,0.11808815689988486
dg_trace,4.9723013711912696,-0.047419315485643522,0.11808815689988486
dg_trace,5.026548245743669,-0.037686118207123066,0.11808815689988486
dg_trace,5.026548245743669,-0.037686118207123066,0.11808815689988486
dg_trace,5.0807951202960702,-0.026995829776714012,0.11808815689988486
dg_trace,5.1836278784231578,-0.0038983000780568023,0.11808815689988486
dg_trace,5.286460636550248,0.02259514498889828,0.11808815689988486
dg_trace,5.3407075111026483,0.037571950620779414,0.11808815689988486
dg_trace,5.3407075111026483,0.037571950620779414,0.11808815689988486
dg_trace,5.3949543856550495,0.052956516243237967,0.11808815689988486
dg_trace,5.4977871437821371,0.082972324023404626,0.11808815689988486
dg_trace,5.6006199019092273,0.11411171351764297,0.11808815689988486
dg_trace,5.6548667764616276,0.13137177594568467,0.11808815689988486
dg_trace,5.6548667764616276,0.13137177594568467,0.11808815689988486
dg_trace,5.7091136510140288,0.14968556261467147,0.11808815689988486
dg_trace,5.8119464091411164,0.18770577792279283,0.11808815689988486
dg_trace,5.9147791672682066,0.23065626527748179,0.11808815689988486
dg_trace,5.9690260418206069,0.25507138202571511,0.11808815689988486
dg_trace,5.9690260418206069,0.25507138202571511,0.11808815689988486
dg_trace,6.0232729163730081,0.27952203092312483,0.11808815689988486
dg_trace,6.1261056745000948,0.3248206740419658,0.11808815689988486
dg_trace,6.2289384326271859,0.36357649809611026,0.11808815689988486
